video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
MwfSq_23lEE,Andhra University,controversies,scam,Andhra University scam,డ్రైవింగ్ టెస్టులో యువతి స్పీడ్... అవాక్కైన అధికారులు | Driving License Test | CVR NEWS,driving #test #rto #women #trendingvideo #cvrnews #shortviral డ్రైవింగ్ టెస్టులో యువతి స్పీడ్.,CVR News Telugu,2025-06-21T12:05:42Z,2025,10596606,41754,477,PT13S,unknown,https://www.youtube.com/watch?v=MwfSq_23lEE,2,Removed
BpKTO2KEsCE,Central University of Karnataka,controversies,scam,Central University of Karnataka scam,Exam Centre Allotment #shorts #short #ssc #ssccgl #shortvideo #gurucool #kapoorgurucool #shortsvideo,Exam Centre Plan | How are exam centers allotted | exam center allotment strategy | exam center kaise dekhe | exam center pr ...,Kapoor GuruCool,2024-03-03T07:04:34Z,2024,3148524,74793,464,PT22S,unknown,https://www.youtube.com/watch?v=BpKTO2KEsCE,2,Removed
lNzVdw7w-Ag,Ranchi University,controversies,scam,Ranchi University scam,Jharkhand UG Admission 2026 | Chancellor Portal Online Form 2026 | NPU VBU KU RU SKMU JWU JRSU,"Jharkhand UG Admission 2026 के लिए Chancellor Portal से ऑनलाइन फॉर्म कैसे भरें, इसकी ...",Online Knowledge Hindi,2026-06-29T14:30:13Z,2026,31,4,0,PT15M8S,unknown,https://www.youtube.com/watch?v=lNzVdw7w-Ag,2,Removed
czEl805lh7U,Ranchi University,controversies,scam,Ranchi University scam,Haryana के ladwa में पुलिसकर्मियों ने थाने में किया लड़के का Rape! Cancer Patient को Torture कर...,Ladwapolicestation #Haryanapolice #Cancerpatientrape #crimenews #haryananews #BreakingNews #News #News24 ...,News 24,2026-06-22T13:01:02Z,2026,128204,1802,772,PT5M25S,unknown,https://www.youtube.com/watch?v=czEl805lh7U,2,Removed
KXj90LX282g,Ranchi University,controversies,scam,Ranchi University scam,🔥💰How Much Does Digital Marketing Pay | Salary In Digital Marketing #Shorts #simplilearn,Curious about the earning potential in digital marketing? Dive into this quick snippet for an eye-opening glimpse into the salary ...,Simplilearn,2024-05-02T13:30:26Z,2024,3350570,78989,197,PT46S,unknown,https://www.youtube.com/watch?v=KXj90LX282g,2,Removed
9PIpDjiGe2Q,Rajiv Gandhi Proudyogiki Vishwavidyalaya,controversies,scam,Rajiv Gandhi Proudyogiki Vishwavidyalaya scam,"RGPV Diploma 1,2,3,4 Semester 2025 Results Check out #rgpvexam#resultscheck #like #comment #shorts",,ANUDEEP ee,2025-05-22T08:32:39Z,2025,259012,526,49,PT6S,unknown,https://www.youtube.com/watch?v=9PIpDjiGe2Q,2,Removed
LsfJPKQpR90,Patna University,controversies,scam,Patna University scam,Janakpur to kathmandu via road - cost ?? Details - india to nepal trip cost 2023,,Navneet Mishra shorts,2023-09-26T06:15:02Z,2023,613226,5248,11,PT14S,unknown,https://www.youtube.com/watch?v=LsfJPKQpR90,2,Removed
iSuStV-tvFI,Patna University,controversies,scam,Patna University scam,Zombies Cheat code 🔥🤑 in indian bike driving 3d game #shorts #indianbikedriving3d #zombies,indian bike driving 3d indian bike driving 3d new update indian bike driving 3d cheat codes indian bikes driving 3d indian bike ...,Heena Boutique Nadiad,2024-07-11T09:41:24Z,2024,1307541,0,791,PT23S,unknown,https://www.youtube.com/watch?v=iSuStV-tvFI,2,Removed
YXHPc4N2-00,Patna University,controversies,scam,Patna University scam,class 9th golu kumar teaching 14/11/2023 #shortsvideo #viralvideo #tranding,,Easy Online Classes,2023-11-14T21:30:03Z,2023,150057163,2997731,1488,PT15S,unknown,https://www.youtube.com/watch?v=YXHPc4N2-00,2,Removed
lFiOHvpQMKM,North Eastern Hill University,controversies,scam,North Eastern Hill University scam,ECE guys of NEHU #comedy #breakup #comedyfilms #funny #adreview #comedymovies #ad #fun,,The Engineer Guys,2023-10-13T05:34:11Z,2023,3169,40,3,PT24S,unknown,https://www.youtube.com/watch?v=lFiOHvpQMKM,2,Removed
lgd9ZNY_OUA,Patna University,controversies,scam,Patna University scam,How to set screen lock in Android device #screenlock  #shortsfeed #mobilelock,"How to set screen lock in Android device? To set a screen lock on an Android device, you can do the following: Open Settings Tap ...",TechFact4u,2024-02-03T02:30:24Z,2024,2257285,0,49,PT21S,unknown,https://www.youtube.com/watch?v=lgd9ZNY_OUA,2,Removed
CN_u1ZAH7W0,Dibrugarh University,controversies,scam,Dibrugarh University scam,How much does an HR make?,Teaching #learning #facts #support #goals #like #nonprofit #career #educationmatters #technology #newtechnology ...,Broke Brothers,2023-05-17T12:58:14Z,2023,5479447,155142,1491,PT44S,unknown,https://www.youtube.com/watch?v=CN_u1ZAH7W0,2,Removed
kw-eryQlWv8,Hemchand Yadav Vishwavidyalaya Durg,controversies,scam,Hemchand Yadav Vishwavidyalaya Durg scam,A few glimpses from our recently concluded &quot;TT Sports Academy InterSchool Swimming Competition 2023&quot;,"To know more about us, Visit our website: www.ttsportsacademy.com Call: 8072046626 - - #swimming #swim #swimmingpool ...",TT Sports Academy,2023-03-03T04:30:22Z,2023,324,0,0,PT20S,unknown,https://www.youtube.com/watch?v=kw-eryQlWv8,2,Removed
A9J9HbgXjp8,University of Calcutta,controversies,scam,University of Calcutta scam,"Kolkata Law College Scandal: Manojit ‘Mango’ Mishra EXPOSED |Gang‑rape, Seat Sale &amp; Cover‑Ups”","In this eye-opening video, we expose the full saga of the Kolkata Law College scandal involving Manojit “Mango” Mishra—a ...", AK Noir,2025-07-15T08:39:46Z,2025,27,0,0,PT4M1S,unknown,https://www.youtube.com/watch?v=A9J9HbgXjp8,2,Removed
Si4IAOuMI00,Patna University,controversies,scam,Patna University scam,Re-NEET 2026 OMR Sheet Kab Milega? Result Date &amp; Counselling Complete Update | Latest NewsRe,Any Query:- CALL OUR EXPERT: - 9471201670 - 9113416227 - 7870076685 - 8677051217 WHAT'S APP NOW:- ...,Educationji Medical,2026-06-30T13:40:08Z,2026,258,8,0,PT2M17S,unknown,https://www.youtube.com/watch?v=Si4IAOuMI00,2,Removed
YJspsdSPEtg,Ranchi University,controversies,scam,Ranchi University scam,🔥Chancellor Portal Admission 2023 With out Cuet- vbu bbmku dspmu ru Jwu ku Skmu Npu Xavier&#39;s gossnar,Chancellor Portal Admission 2023 With out Cuet - vbu bbmku dspmu ru Jwu ku Skmu Npu Xavier's College Ranchi gossner ...,THE COMMERCE WORLD,2023-06-24T01:00:23Z,2023,6402,152,190,PT9M23S,unknown,https://www.youtube.com/watch?v=YJspsdSPEtg,2,Removed
-HUhg6O4oDs,Dibrugarh University,controversies,scam,Dibrugarh University scam,ऐसे चुने जाते हैं SSC के Exam Center😠💯 || ft. Aditya Ranjan Sir #shorts #ssccenter #ssc,ऐसे चुने जाते हैं SSC के Exam Center     || ft. Aditya Ranjan Sir #shorts #ssccenter #ssc.,Aditya Ranjan Talks,2025-07-18T12:39:24Z,2025,4057508,160790,3552,PT42S,unknown,https://www.youtube.com/watch?v=-HUhg6O4oDs,2,Removed
HOfECOsWZ6Y,Patna University,controversies,scam,Patna University scam,Nishant Kumar को सस्पेंड करना पड़ा भारी? PMCH में अफरा- तफरी ! अब क्या?,nishantkumar #breakingnews #biharpolitics Nishant Kumar को सस्पेंड करना पड़ा भारी? PMCH में ...,INSIDER LIVE NEWS,2026-06-26T09:45:14Z,2026,25452,214,70,PT3M15S,unknown,https://www.youtube.com/watch?v=HOfECOsWZ6Y,2,Removed
sa0XnCsOQ3Q,Patna University,controversies,scam,Patna University scam,🎯BEU Top 5 Colleges | Counselling Guidanc | BCECE | BCECE LE | UGEAC | Bihar Eengineering #beu,Download EASYPREP APP - https://clpmark.page.link/Yysp for LEET preparation google form ...,EASYPREP ,2026-06-30T08:39:52Z,2026,1085,42,40,PT5M54S,unknown,https://www.youtube.com/watch?v=sa0XnCsOQ3Q,2,Removed
Kb1pPqOWQY4,Ranchi University,controversies,scam,Ranchi University scam,Ambani के Event में मंगेतर Nupur Shikhare के साथ पहुंचीं Ira Khan,आमिर खान की बेटी इरा खान (Ira Khan) गोल्डन क्रॉप टॉप और ब्लैक शीर स्कर्ट ...,NDTV India,2023-04-02T06:17:26Z,2023,10409846,80684,5956,PT23S,unknown,https://www.youtube.com/watch?v=Kb1pPqOWQY4,2,Removed
xElEssdH9us,Ranchi University,controversies,scam,Ranchi University scam,#ventilator #ventilators #ventilatormachine #thydochealth #hospital #medicaleducation #medical #icu,Watch The Full Video: https://youtu.be/5fLJ04mADfM Ventilator Reality | Ventilator की जरूरत कब पड़ती है?,ThyDoc Health,2023-09-25T12:14:26Z,2023,317240,4537,50,PT58S,unknown,https://www.youtube.com/watch?v=xElEssdH9us,2,Removed
W1JyCSOMdZs,Dibrugarh University,controversies,scam,Dibrugarh University scam,Himanta Finds A Gap: Watch Assam CM Play Cricket In North Guwahati&#39;s GTC Football Academy #shorts,Himanta Finds A Gap: Watch Assam CM Play Cricket In North Guwahati's GTC Football Academy #shorts #himanta #assam ...,Times Now,2025-08-16T09:43:42Z,2025,766105,5050,57,PT13S,unknown,https://www.youtube.com/watch?v=W1JyCSOMdZs,2,Removed
Lt6ci4aZO9Y,North Eastern Hill University,controversies,scam,North Eastern Hill University scam,Prom Night NEHU 2023🌌👯🌟,,Nabalota's fairy World,2023-05-29T18:21:06Z,2023,5381,0,3,PT19S,unknown,https://www.youtube.com/watch?v=Lt6ci4aZO9Y,2,Removed
R1ZOt0ViHJs,Ranchi University,controversies,scam,Ranchi University scam,List of Law Colleges in Jharkhand Based on 2023 Ranking || Admission Mode || Courses,Counselling Course link-: https://courses.studentkhabri.com/ For All Your Queries Fill out This Profile Analysis Form: ...,LAW Studentkhabri,2023-06-18T07:30:06Z,2023,1539,28,3,PT8M44S,unknown,https://www.youtube.com/watch?v=R1ZOt0ViHJs,2,Removed
yeudsaubvVw,Hemchand Yadav Vishwavidyalaya Durg,controversies,scam,Hemchand Yadav Vishwavidyalaya Durg scam,"BA 3rd Semester English Question Paper| Question Paper, Notes, Important Questions &amp; Study Material","BA 3rd Semester English Question Paper| Question Paper, Notes, Important Questions & Study Material TELEGRAM CHANNEL ...",Unique Gyan,2025-09-26T11:21:06Z,2025,198773,1223,18,PT11S,unknown,https://www.youtube.com/watch?v=yeudsaubvVw,2,Removed
pO7XELcDg-4,Mohanlal Sukhadia University Udaipur,controversies,scam,Mohanlal Sukhadia University Udaipur scam,TECHFEST2k23,ctae #mlsuudaipur #mpuat #mpuatudaipur #udaipur #rajasthan #techfest #aagamctae . . . Instagram ...,PS_CAPTURE📸,2023-05-06T11:48:57Z,2023,270,10,1,PT20S,unknown,https://www.youtube.com/watch?v=pO7XELcDg-4,2,Removed
ah5fXSFdup0,Patna University,controversies,scam,Patna University scam,"पटना साइंस कॉलेज में ₹1,24,000 का झोल? CM Samrat Choudhary का ऑन द स्पॉट एक्शन! #samratchaudhary","पटना साइंस कॉलेज में ₹1,24000 का झोल? CM Samrat Choudhary का ऑन द स्पॉट एक्शन!",PS Tricky Classes,2026-06-29T03:36:27Z,2026,7079,158,3,PT1M16S,unknown,https://www.youtube.com/watch?v=ah5fXSFdup0,2,Removed
FBSXNHi0lQo,Mohanlal Sukhadia University Udaipur,controversies,scam,Mohanlal Sukhadia University Udaipur scam,"NSUI के भी खिलाड़ी अब मैदान में ! || CAMPUS 2023, Episode 19 ||","NSUI के भी खिलाड़ी अब मैदान में ! || CAMPUS 2023, Episode 19 || . . ANCHOR : Kinjal Tiwari CAMERA ...",Bebaak Rajasthan,2023-08-05T09:34:54Z,2023,2280,101,23,PT11M38S,unknown,https://www.youtube.com/watch?v=FBSXNHi0lQo,2,Removed
Sf9-TykkpcQ,Anna University,controversies,scam,Anna University scam,AnnaUniversity ProfessorArrest |பாடம் சொல்லி கொடுக்கும் Professor-ஏ செய்த அசிங்கவேலை..போலீஸ் அதிரடி!,AnnaUniversity Professor Arrest | பாடம் சொல்லி கொடுக்கும் Professor-ஏ செய்த அசிங்க வேலை.,NewsTamil 24X7,2026-03-27T11:53:51Z,2026,3745,15,6,PT3M48S,unknown,https://www.youtube.com/watch?v=Sf9-TykkpcQ,2,Removed
56tF_DhM-uk,Osmania University,controversies,scam,Osmania University scam,Top 5 Medical Colleges in Telangana #ts #neet2023 #kakatiyauniversity #ytshorts #neetaspirant,,Vedantu Telugu,2023-02-13T14:30:01Z,2023,238458,5979,84,PT40S,unknown,https://www.youtube.com/watch?v=56tF_DhM-uk,2,Removed
tRUYQKpbRTM,Mysore University,controversies,scam,Mysore University scam,"From 0 to 200, Fast.8 Months. Full Throttle. #PilotLife #AvyannaAviation #CPL #Pilot #Trending",,Avyanna Aviation Academy ,2025-06-19T14:04:23Z,2025,2838163,50665,127,PT18S,unknown,https://www.youtube.com/watch?v=tRUYQKpbRTM,2,Removed
WF-RoOZSLQA,Rajiv Gandhi Proudyogiki Vishwavidyalaya,controversies,scam,Rajiv Gandhi Proudyogiki Vishwavidyalaya scam,BCEM Paper Review | Most Tough Paper ever 😱 | RGPV,"aboveengineering⁩ Basic Civil Engineering and Mechanics BT-204 Most Important Questions and Exam Strategy In this video, ...",Above Engineering ,2026-02-25T10:51:12Z,2026,1517,34,17,PT3M35S,unknown,https://www.youtube.com/watch?v=WF-RoOZSLQA,2,Removed
CfVQZHIPQDM,Mizoram University,controversies,scam,Mizoram University scam,Goodbye #aizawl you were amazing #hostel #iimc #collegelife #college #hosteller #mizoram #minivlog,,Anushka Raj,2023-07-29T12:01:18Z,2023,12025,343,7,PT36S,unknown,https://www.youtube.com/watch?v=CfVQZHIPQDM,2,Removed
sQ71ZziBDQQ,Jadavpur University,controversies,scam,Jadavpur University scam,JU Electronics and Telecommunication Engineering honest review #wbjee #telecommunication #electronic,,Bibaswan Mukherjee,2025-08-23T06:02:54Z,2025,2302,73,61,PT6M43S,unknown,https://www.youtube.com/watch?v=sQ71ZziBDQQ,2,Removed
Vdk2Yxm33A4,Mysore University,controversies,scam,Mysore University scam,"What to Do After ACCA - What is ACCA Scope, Salary and Job Opportunities in 2025?","What is ACCA? Full details about the job opportunities, career options and salary after ACCA in 2024, 2025, 2023. #bcom ...",NorthStar Academy,2023-10-18T12:33:31Z,2023,1028405,19112,240,PT32S,unknown,https://www.youtube.com/watch?v=Vdk2Yxm33A4,2,Removed
WoJu6XvfMUQ,University of Madras,controversies,scam,University of Madras scam,AIR 29 🎀 | JEE ADVANCED&#39;14 Dhairya Sandhya | #iitdelhi #jeemotivation #jee #iitjee,Dhairya Sandhyana @dhairyasandhyana29 | AIR 29 JEE ADVANCED 2014 Tags (Ignore): IIT Motivation Status | IIT Motivation iit ...,Sarthak Studies,2024-06-18T02:00:21Z,2024,13424732,317494,2098,PT19S,unknown,https://www.youtube.com/watch?v=WoJu6XvfMUQ,2,Removed
95lLaJBvg-U,Jadavpur University,controversies,scam,Jadavpur University scam,Top 10 Engg Colleges in West Bengal😍😍#btech #engineeringcollege #engineering #colleges #westbengal,Top 10 Engg Colleges in West Bengal    #btech #engineeringcollege #engineering #colleges #westbengal.,Vedantu JEE Made Ejee,2024-06-18T09:30:03Z,2024,304099,6891,72,PT52S,unknown,https://www.youtube.com/watch?v=95lLaJBvg-U,2,Removed
