video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text
s8Yq64RDt2Q,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,LPU Genuine College Review from students | LPU University | Lovely Professional University,LPU Honest Review | Students Speak Reality | Admission Guidance 2026 For Admission Guidance & Query fill ...,SUDHIR TUTORIALS,2026-01-29T15:14:43Z,2026,465,13,4,PT9M26S,unknown,https://www.youtube.com/watch?v=s8Yq64RDt2Q,25,Relevant,LPU Genuine College Review from students | LPU University | Lovely Professional University,LPU Honest Review | Students Speak Reality | Admission Guidance 2026 For Admission Guidance & Query fill .,LPU Genuine College Review from students | LPU University | Lovely Professional University LPU Honest Review | Students Speak Reality | Admission Guidance 2026 For Admission Guidance & Query fill .
adRMZiWY4f0,Andhra University,faculty_research,plagiarism,Andhra University plagiarism,Publish Your First Research Paper? | తెలుగు | Journal Publication | Easy Process |  MS in USA,USA #ielts #ieltspreparation #ieltsspeaking #ieltslistening #university #india #2023 #fall2023 #research #researchpaper #usa ...,American Abbayi ,2023-05-13T13:26:03Z,2023,21481,543,69,PT8M33S,unknown,https://www.youtube.com/watch?v=adRMZiWY4f0,25,Relevant,Publish Your First Research Paper? | తెలుగు | Journal Publication | Easy Process | MS in USA,USA #ielts #ieltspreparation #ieltsspeaking #ieltslistening #university #india #2023 #fall2023 #research #researchpaper #usa .,Publish Your First Research Paper? | తెలుగు | Journal Publication | Easy Process | MS in USA USA #ielts #ieltspreparation #ieltsspeaking #ieltslistening #university #india #2023 #fall2023 #research #researchpaper #usa .
_P2vrrPlNu0,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,SRM University Faculty Review | What Students REALLY Think,"In this video, we dive deep into what it's actually like to be taught at SRM Institute of Science and Technology (SRM IST).","SRM Institute of Science and Technology, Trichy",2025-04-22T06:03:43Z,2025,4937,44,0,PT30S,unknown,https://www.youtube.com/watch?v=_P2vrrPlNu0,24,Relevant,SRM University Faculty Review | What Students REALLY Think,"In this video, we dive deep into what it's actually like to be taught at SRM Institute of Science and Technology (SRM IST).","SRM University Faculty Review | What Students REALLY Think In this video, we dive deep into what it's actually like to be taught at SRM Institute of Science and Technology (SRM IST)."
rTk1xjMq-IU,PES University,faculty_research,faculty,PES University faculty,"PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off &amp; Fees","Get My University presents : PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off & Fees ...",Get My University,2024-08-03T11:30:26Z,2024,15512,162,99,PT13M26S,unknown,https://www.youtube.com/watch?v=rTk1xjMq-IU,24,Relevant,"PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off & Fees","Get My University presents : PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off & Fees .","PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off & Fees Get My University presents : PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off & Fees ."
XaOWfLNExx4,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,Celebrating the Impact of BITS Pilani Faculty on #TeachersDay,"HappyTeachersDay BITS Pilani WILP alumni share how BITS Pilani faculty made their return to academics smooth and impactful, ...",BITS Pilani Work Integrated Learning Programmes ,2024-09-04T12:21:58Z,2024,199,8,0,PT59S,unknown,https://www.youtube.com/watch?v=XaOWfLNExx4,24,Relevant,Celebrating the Impact of BITS Pilani Faculty on #TeachersDay,"HappyTeachersDay BITS Pilani WILP alumni share how BITS Pilani faculty made their return to academics smooth and impactful, .","Celebrating the Impact of BITS Pilani Faculty on #TeachersDay HappyTeachersDay BITS Pilani WILP alumni share how BITS Pilani faculty made their return to academics smooth and impactful, ."
8SvHZifcxm8,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,"EEE, SRM Institute of Science and Technology, Kattankulathur Campus","Department of Electrical and Electronics Engineering SRM Institute of Science and Technology, Kattankulathur Campus ...","EEE Association, SRM IST",2025-06-13T04:18:22Z,2025,791,43,1,PT5M44S,unknown,https://www.youtube.com/watch?v=8SvHZifcxm8,24,Relevant,"EEE, SRM Institute of Science and Technology, Kattankulathur Campus","Department of Electrical and Electronics Engineering SRM Institute of Science and Technology, Kattankulathur Campus .","EEE, SRM Institute of Science and Technology, Kattankulathur Campus Department of Electrical and Electronics Engineering SRM Institute of Science and Technology, Kattankulathur Campus ."
GwFMj4-C2uM,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,Central University of Punjab Recruitment 2026 | Assistant Professor &amp; Faculty Vacancies|Apply Online,"The Central University of Punjab, Bathinda (CUPB) has released an official recruitment notice (Advt. No. CUPB/26-27/006 Dated ...",Chemistry with Sou,2026-05-22T01:30:07Z,2026,78,0,0,PT36S,unknown,https://www.youtube.com/watch?v=GwFMj4-C2uM,24,Relevant,Central University of Punjab Recruitment 2026 | Assistant Professor & Faculty Vacancies|Apply Online,"The Central University of Punjab, Bathinda (CUPB) has released an official recruitment notice (Advt. No. CUPB/26-27/006 Dated .","Central University of Punjab Recruitment 2026 | Assistant Professor & Faculty Vacancies|Apply Online The Central University of Punjab, Bathinda (CUPB) has released an official recruitment notice (Advt. No. CUPB/26-27/006 Dated ."
cr0G_PJSkPg,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,International Faculty Exchange Programme | Chandigarh University,"Global exposure is no longer an advantage, it is a necessity in shaping future ready professionals. Chandigarh University ...",Chandigarh University - CU,2026-04-02T15:26:58Z,2026,148,3,0,PT1M31S,unknown,https://www.youtube.com/watch?v=cr0G_PJSkPg,24,Relevant,International Faculty Exchange Programme | Chandigarh University,"Global exposure is no longer an advantage, it is a necessity in shaping future ready professionals. Chandigarh University .","International Faculty Exchange Programme | Chandigarh University Global exposure is no longer an advantage, it is a necessity in shaping future ready professionals. Chandigarh University ."
vcUjzVCALV8,Bennett University,faculty_research,faculty,Bennett University faculty,From Curiosity to Research | Biotechnology at Bennett University,"Shashank Singh, a Biotechnology student at Bennett University, shares how hands-on learning transforms curiosity into real-world ...",Bennett University (Times Group),2026-03-31T12:08:48Z,2026,123,1,0,PT1M11S,unknown,https://www.youtube.com/watch?v=vcUjzVCALV8,24,Relevant,From Curiosity to Research | Biotechnology at Bennett University,"Shashank Singh, a Biotechnology student at Bennett University, shares how hands-on learning transforms curiosity into real-world .","From Curiosity to Research | Biotechnology at Bennett University Shashank Singh, a Biotechnology student at Bennett University, shares how hands-on learning transforms curiosity into real-world ."
XasH5-C9Eoc,Pondicherry University,faculty_research,plagiarism,Pondicherry University plagiarism,Research and Publication Ethics by Prof R Sevukan,"Dr. R. Sevukan, Professor, Dept. of LIS, Pondicherry University, Pondicherry delivered a talk on ""Research and Publication Ethics"" ...",Dr. Shah Al Mamun Sarkar,2023-12-22T16:34:13Z,2023,92,5,0,PT2H27M20S,unknown,https://www.youtube.com/watch?v=XasH5-C9Eoc,24,Relevant,Research and Publication Ethics by Prof R Sevukan,"Dr. R. Sevukan, Professor, Dept. of LIS, Pondicherry University, Pondicherry delivered a talk on ""Research and Publication Ethics"" .","Research and Publication Ethics by Prof R Sevukan Dr. R. Sevukan, Professor, Dept. of LIS, Pondicherry University, Pondicherry delivered a talk on ""Research and Publication Ethics"" ."
mYoeKkMAQ1E,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Join SRM Faculty of Management in Celebrating Pongal | SRMIST,"Happy and prosperous Pongal from the SRM Faculty of Management, SRMIST-KTR! May this festival bring unity, new beginnings, ...",SRM Institute of Science and Technology,2025-01-13T14:30:32Z,2025,1032,13,0,PT39S,unknown,https://www.youtube.com/watch?v=mYoeKkMAQ1E,23,Relevant,Join SRM Faculty of Management in Celebrating Pongal | SRMIST,"Happy and prosperous Pongal from the SRM Faculty of Management, SRMIST-KTR! May this festival bring unity, new beginnings, .","Join SRM Faculty of Management in Celebrating Pongal | SRMIST Happy and prosperous Pongal from the SRM Faculty of Management, SRMIST-KTR! May this festival bring unity, new beginnings, ."
dG7ySYOFuCM,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Why Study MBA Sports Management? | SRM Faculty of Management | SRMIST,"The sports industry is evolving, and so should your expertise. SRM Faculty of Management, SRMIST-KTR, is proud to highlight ...",SRM Institute of Science and Technology,2026-04-10T08:11:02Z,2026,108,0,0,PT1M20S,unknown,https://www.youtube.com/watch?v=dG7ySYOFuCM,23,Relevant,Why Study MBA Sports Management? | SRM Faculty of Management | SRMIST,"The sports industry is evolving, and so should your expertise. SRM Faculty of Management, SRMIST-KTR, is proud to highlight .","Why Study MBA Sports Management? | SRM Faculty of Management | SRMIST The sports industry is evolving, and so should your expertise. SRM Faculty of Management, SRMIST-KTR, is proud to highlight ."
EQAwfEW5Qpg,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Words of CEO: Mr. Jay Chandan at Orientation Program 2025 | SRM Faculty of Management | SRMIST,SRM Faculty of Management held the Fresher's Inauguration and Orientation Program for the new academic batch of the year ...,SRM Institute of Science and Technology,2025-08-21T04:17:18Z,2025,275,9,1,PT10M,unknown,https://www.youtube.com/watch?v=EQAwfEW5Qpg,23,Relevant,Words of CEO: Mr. Jay Chandan at Orientation Program 2025 | SRM Faculty of Management | SRMIST,SRM Faculty of Management held the Fresher's Inauguration and Orientation Program for the new academic batch of the year .,Words of CEO: Mr. Jay Chandan at Orientation Program 2025 | SRM Faculty of Management | SRMIST SRM Faculty of Management held the Fresher's Inauguration and Orientation Program for the new academic batch of the year .
YbzzKezFYFo,Amity University,faculty_research,faculty,Amity University faculty,Career Support &amp; Global Faculty at Amity University Online | Sidharth Malhotra | #DoSapnoKoUdaan,Want to learn from top Indian and global faculty on your own schedule? We've got it covered for you! Get continuous academic ...,Amity University Online,2023-12-01T11:43:05Z,2023,15540118,10244,21,PT31S,unknown,https://www.youtube.com/watch?v=YbzzKezFYFo,23,Relevant,Career Support & Global Faculty at Amity University Online | Sidharth Malhotra | #DoSapnoKoUdaan,Want to learn from top Indian and global faculty on your own schedule? We've got it covered for you! Get continuous academic .,Career Support & Global Faculty at Amity University Online | Sidharth Malhotra | #DoSapnoKoUdaan Want to learn from top Indian and global faculty on your own schedule? We've got it covered for you! Get continuous academic .
W-O7We3koTw,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Empowering Careers | SRM Faculty of Management | SRMIST,"Meet Ms. Maria Fatima, an MBA student at SRM Faculty of Management, SRMIST-KTR, as she shares how #SRMIST equips ...",SRM Institute of Science and Technology,2024-12-18T11:00:51Z,2024,890,20,1,PT39S,unknown,https://www.youtube.com/watch?v=W-O7We3koTw,23,Relevant,Empowering Careers | SRM Faculty of Management | SRMIST,"Meet Ms. Maria Fatima, an MBA student at SRM Faculty of Management, SRMIST-KTR, as she shares how #SRMIST equips .","Empowering Careers | SRM Faculty of Management | SRMIST Meet Ms. Maria Fatima, an MBA student at SRM Faculty of Management, SRMIST-KTR, as she shares how #SRMIST equips ."
c4MdyKdZ28Q,KIIT University,faculty_research,faculty,KIIT University faculty,"Native teacher, Mami Kimura, popularizing learning of Japanese language &amp; culture at KIIT University","KIIT's international faculty member, Ms. Mami Kimura, a native teacher has popularized learning of Japanese language & culture ...",KIIT School of Language & Literature (KSLL),2024-12-18T06:50:38Z,2024,194,7,0,PT1M24S,unknown,https://www.youtube.com/watch?v=c4MdyKdZ28Q,23,Relevant,"Native teacher, Mami Kimura, popularizing learning of Japanese language & culture at KIIT University","KIIT's international faculty member, Ms. Mami Kimura, a native teacher has popularized learning of Japanese language & culture .","Native teacher, Mami Kimura, popularizing learning of Japanese language & culture at KIIT University KIIT's international faculty member, Ms. Mami Kimura, a native teacher has popularized learning of Japanese language & culture ."
