video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
A5oTaR6RF0Q,Central University of Gujarat,faculty_research,faculty,Central University of Gujarat faculty,CENTRAL UNIVERSITY OF GUJARAT | DEPARTMENT OF CHINESE STUDIES | CAMPUS TOUR 2026,Join the telegram group for any query - https://t.me/centraluniversityofgujarat.,NAV ARCHIVES ,2026-03-18T19:09:16Z,2026,480,45,24,PT4M47S,unknown,https://www.youtube.com/watch?v=A5oTaR6RF0Q,19,Relevant
NhzC_DSqaPU,Galgotias University,faculty_research,faculty,Galgotias University faculty,"Faculty Development Programme at Galgotias University from 03th to 08th Feb, 2025","One week Faculty Development Programme on ""Artificial Intelligence and Machine Learning"" organized by E&ICT Academy, ...",EICT ACADEMY IIT Guwahati,2026-03-20T05:00:32Z,2026,146,1,3,PT53S,unknown,https://www.youtube.com/watch?v=NhzC_DSqaPU,19,Relevant
Sqxp5gbrp2c,PES University,faculty_research,faculty,PES University faculty,"PES University 🌿 2026 | Campus Tour, Ethnic Day &amp; Aatmatrisha 2026",,Vaibhaw Siddharth,2026-04-04T03:27:30Z,2026,13786,102,3,PT11S,unknown,https://www.youtube.com/watch?v=Sqxp5gbrp2c,19,Relevant
kndJhYHhIDY,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,Central University of Punjab Girl&#39;s Hostel Tour 😍,,Limzz Vlogs ,2026-05-01T13:18:47Z,2026,605,0,13,PT3M16S,unknown,https://www.youtube.com/watch?v=kndJhYHhIDY,19,Relevant
1YHzSHBzzbM,Amity University,faculty_research,faculty,Amity University faculty,2-days Training at the Faculty Development Program (Management Department) at Amity University,I had a great time and was honored to deliver a 2-day training session at the Faculty Development Program (Management ...,Ezine Kaleidoscope,2025-03-21T10:13:03Z,2025,37,2,0,PT1M1S,unknown,https://www.youtube.com/watch?v=1YHzSHBzzbM,19,Relevant
Jbrs2vdeiqU,Bennett University,faculty_research,faculty,Bennett University faculty,How to reach Bennett University Noida | Metro station near Bennett University | Campus Review #short,,effort to travel,2023-02-24T11:30:11Z,2023,6001,100,4,PT1M,unknown,https://www.youtube.com/watch?v=Jbrs2vdeiqU,19,Relevant
AgCkLM3WCTs,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"Department of Hindi, Central University of Odisha, Koraput #odisha #koraput #education","Department of Hindi, Central University of Odisha, Koraput.",Central University of Odisha,2026-06-11T10:24:56Z,2026,206,18,0,PT3M58S,unknown,https://www.youtube.com/watch?v=AgCkLM3WCTs,19,Relevant
GjBGgxhcniM,Central University of Rajasthan,faculty_research,faculty,Central University of Rajasthan faculty,"Central University of Rajasthan (B.Tech) college review | admission, placement, cutoff, fee, campus",College Review playlist: https://www.youtube.com/playlist?list=PL1GuOd_kR3QRHuII8cel7EcQ8JrMDOWaX Review your college ...,Prabhat Ranjan,2023-12-23T09:30:05Z,2023,12009,168,52,PT12M19S,unknown,https://www.youtube.com/watch?v=GjBGgxhcniM,19,Relevant
-wzI2S8rf84,Central University of Rajasthan,faculty_research,faculty,Central University of Rajasthan faculty,Exploring CURaj HOSTEL : Is it Worth your MONEY ? | Central University of Rajasthan | HOSTEL TOUR |,"Hey, you guys   Welcome, welcome back to my YouTube channel I hope you all are doing good and having lots and lots of fun ...",Garvita Chadha,2025-07-27T14:56:42Z,2025,15483,265,108,PT9M55S,unknown,https://www.youtube.com/watch?v=-wzI2S8rf84,19,Relevant
yV0RiECSA7M,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Central University of Kashmir campus tour || CUK ganderbal#trend #viral #campustour #iit#motivation,,VisionX 🇮🇳,2025-09-13T18:27:35Z,2025,369,9,0,PT57S,unknown,https://www.youtube.com/watch?v=yV0RiECSA7M,19,Relevant
G1U5kuwUn6I,Amity University,faculty_research,faculty,Amity University faculty,AMITY UNIVERSITY | Secrets Revealed 😱| College Review | Life At Amity University ❤️| HARSH REALITY 😭,,Utkarshni Barua,2024-06-29T03:15:00Z,2024,80444,1302,704,PT21M55S,unknown,https://www.youtube.com/watch?v=G1U5kuwUn6I,19,Relevant
ytTD299Zl38,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT University Campus Tour | KIIT College campus visit || KIITEE Admission Fees | Civil engineering,,Forever KIITIAN,2023-07-26T12:30:38Z,2023,392,17,0,PT28S,unknown,https://www.youtube.com/watch?v=ytTD299Zl38,19,Relevant
Zu1cvk8bjO4,RV University,faculty_research,faculty,RV University faculty,Shaping the Future Together | Women’s Day Reflections | RV University,"This Women's Day, our faculty reflect on the true meaning of empowerment, equality and the journey that still lies ahead.",RV University,2026-03-08T04:39:25Z,2026,241,10,0,PT1M16S,unknown,https://www.youtube.com/watch?v=Zu1cvk8bjO4,19,Relevant
pjGirpLJBDc,Galgotias University,faculty_research,faculty,Galgotias University faculty,Educational Excellence Unfolded: Galgotias University’s Transformation Journey,Explore the vibrant world of Galgotias University through our captivating video series. From inspiring student stories and faculty ...,Galgotias University,2025-04-16T05:56:00Z,2025,69,1,0,PT1M52S,unknown,https://www.youtube.com/watch?v=pjGirpLJBDc,19,Relevant
MHXEpEvg6FY,Christ University,faculty_research,faculty,Christ University faculty,Psychology Faculty on Admission Tips At Christ University| Mistakes You Don&#39;t Want To Repeat ☠️⚠️,Other videos on Christ University - https://youtube.com/playlist?list=PLpOpri2AVmiNX2tV1r1LVFhE8nI7Yv1R3. Order my Debut ...,Journeyteaches,2023-04-29T20:05:28Z,2023,11591,323,70,PT5M58S,unknown,https://www.youtube.com/watch?v=MHXEpEvg6FY,19,Relevant
wSm3DkV8yqc,Symbiosis International University,faculty_research,faculty,Symbiosis International University faculty,Symbiosis International University Campus Tour with Estd. Years. #symbiosis,Symbiosis is a family of academic Institutions imparting quality education for 50 years. It is host to over 40000 Indian and ...,SVETIndia,2023-02-02T10:49:37Z,2023,1483,5,1,PT7M58S,unknown,https://www.youtube.com/watch?v=wSm3DkV8yqc,19,Relevant
NDFCxKqEmzM,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,Central University of Punjab campus tour #cupb #campusvibes #studentlife #cuet ,,Geo Pathshala,2025-09-11T11:29:03Z,2025,1487,24,4,PT11M56S,unknown,https://www.youtube.com/watch?v=NDFCxKqEmzM,19,Relevant
Qj0EN415uCQ,PES University,faculty_research,faculty,PES University faculty,"PES University Bangalore Review 2026 | Admissions, Fees, Courses, Rankings, Placement &amp; Campus Tour",FutureU – The Ultimate College & Career Guide for Students in India! Are you looking for the best colleges and universities in ...,FutureU,2026-01-02T04:00:32Z,2026,557,3,8,PT4M46S,unknown,https://www.youtube.com/watch?v=Qj0EN415uCQ,19,Relevant
RuQXaepvMAE,Sharda University,faculty_research,faculty,Sharda University faculty,Galgotia university || Amity university || Sharda University review || College Review  Greater noida,,College Ninja,2024-02-12T16:05:00Z,2024,8197,61,1,PT9S,unknown,https://www.youtube.com/watch?v=RuQXaepvMAE,19,Relevant
QsZ8tCR9GTI,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,Central University of Tamil Nadu (CUTN) Hostel Room Tour,,Dakshayani Shree Vlogs,2024-06-29T07:26:18Z,2024,10087,56,20,PT45S,unknown,https://www.youtube.com/watch?v=QsZ8tCR9GTI,19,Relevant
GyJOaM7S1kk,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,International Faculty Development Program 2024 - SRMIST DIRECTORATE OF SPORTS,International Faculty Development Program-SRM SPORTS 2024 Directorate Of Sports SRM IST Science And Technology -KTR ...,SRM Institute of Science and Technology,2024-06-17T10:59:48Z,2024,509,26,0,PT6H20M26S,unknown,https://www.youtube.com/watch?v=GyJOaM7S1kk,19,Relevant
KkN_KZvASjs,Amity University,faculty_research,faculty,Amity University faculty,Amity University | Mohali Campus Review #shortsindia #viralvideo #millionairemindset,,saksham mahajan,2024-06-17T15:30:10Z,2024,49475,1109,17,PT44S,unknown,https://www.youtube.com/watch?v=KkN_KZvASjs,19,Relevant
jKuf4nZKfjo,KIIT University,faculty_research,faculty,KIIT University faculty,"KIIT Nursing Hostel , D-Block || KIIT University Campus tour #kiitcampusvisit #kiitadmission",,Forever KIITIAN,2023-05-19T10:30:14Z,2023,14167,176,1,PT11S,unknown,https://www.youtube.com/watch?v=jKuf4nZKfjo,19,Relevant
teCC0gaXRJ4,Christ University,faculty_research,faculty,Christ University faculty,Christ University Yeshwanthpur Campus Tour 2026 👀 Bangalore,WhatsApp Chat with Us: https://wa.me/message/DTDURK76HWJXD1?src=qr Mobile: 6209541863 ⸻ Google Form For Direct ...,Vaibhaw Siddharth,2026-05-05T12:43:52Z,2026,465,8,4,PT3M58S,unknown,https://www.youtube.com/watch?v=teCC0gaXRJ4,19,Relevant
uNDLLE7IStk,Patna University,faculty_research,plagiarism,Patna University plagiarism,FACULTY DEVELOPMENT PROGRAMME | DAY 2 | Research Publication in UGC CARE List,,GARGAON COLLEGE OFFICIAL,2023-06-28T01:36:02Z,2023,78,4,0,PT1H9M16S,unknown,https://www.youtube.com/watch?v=uNDLLE7IStk,19,Relevant
5XqB-7hiDDw,Amity University,faculty_research,faculty,Amity University faculty,"Outstanding Faculty, Excellent Facilities at the Best University in Punjab #amityuniversitypunjab","We visited Amity University Punjab and found the environment truly outstanding. With excellent faculty, top placement rates, and ...","Amity University Punjab ""Official""",2025-09-30T08:45:54Z,2025,87135,0,0,PT1M15S,unknown,https://www.youtube.com/watch?v=5XqB-7hiDDw,19,Relevant
O0UQezfU8pc,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,A glimpse of central university of kashmir || CUK ganderbal main campus tour#trend #viral #college,,VisionX 🇮🇳,2025-09-09T12:19:06Z,2025,9712,136,55,PT14S,unknown,https://www.youtube.com/watch?v=O0UQezfU8pc,19,Relevant
1k9UA9UzZxg,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2017|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-04T21:27:02Z,2023,224,11,1,PT45M51S,unknown,https://www.youtube.com/watch?v=1k9UA9UzZxg,19,Relevant
UcDUlC0mBY4,PES University,faculty_research,faculty,PES University faculty,PES University newly constructed GJB block campus tour,pes #pesuniversity #university #campustour #bangalorecolleges #topcollegeinindia #engineeringcollege #students ...,Satish Chawan,2024-05-24T16:09:42Z,2024,15454,221,27,PT12M16S,unknown,https://www.youtube.com/watch?v=UcDUlC0mBY4,19,Relevant
Natf4PNjaGU,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2019|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-20T21:40:14Z,2023,202,10,0,PT52M16S,unknown,https://www.youtube.com/watch?v=Natf4PNjaGU,19,Relevant
TW5xDiGcfvw,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2018|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-09T21:32:19Z,2023,218,11,2,PT50M33S,unknown,https://www.youtube.com/watch?v=TW5xDiGcfvw,19,Relevant
UcSmGtgGW0k,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2019|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-21T21:24:42Z,2023,183,8,0,PT37M44S,unknown,https://www.youtube.com/watch?v=UcSmGtgGW0k,19,Relevant
ltaZdZil9Mc,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2019|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-14T21:28:48Z,2023,233,17,4,PT46M24S,unknown,https://www.youtube.com/watch?v=ltaZdZil9Mc,19,Relevant
7a2slLLqTWc,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,Unleashing Brilliance: Faculty Delight at Chandigarh University&#39;s &#39;Fac D Lite&#39;! 🌟,chandigarhuniversity #daca #cu.,DACA_CHANDIGARHUNIVERSITY,2024-04-19T07:43:00Z,2024,167,10,0,PT56S,unknown,https://www.youtube.com/watch?v=7a2slLLqTWc,19,Relevant
33tobKFYq80,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2019|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-16T21:33:16Z,2023,196,17,2,PT51M18S,unknown,https://www.youtube.com/watch?v=33tobKFYq80,19,Relevant
BxwfoxFOKLM,Delhi University,faculty_research,plagiarism,Delhi University plagiarism,Plagiarism | Penalty | UGC NET | NTA NET | Research Aptitude | Research Ethics | Paper 1 | PhD #ugc,UGC NET Courses for December 2024 https://studyiq.u9ilnk.me/d/WhOUhyo4pP UGC NET - English Literature Comprehensive ...,Adda247 JRF Preparation,2024-08-12T10:28:14Z,2024,844,77,2,PT54S,unknown,https://www.youtube.com/watch?v=BxwfoxFOKLM,19,Relevant
4_afpc4wftg,Delhi University,faculty_research,plagiarism,Delhi University plagiarism,Plagiarism checking software | UGC NET Paper 1 Research Aptitude #shorts #shortsfeed #ugcnet2024,Plagiarism checking software | UGC NET Paper 1 Research Aptitude #shorts #shortsfeed #ugcnet2024.,JRFAdda,2024-06-15T02:00:04Z,2024,22315,1578,13,PT48S,unknown,https://www.youtube.com/watch?v=4_afpc4wftg,19,Relevant
G9hasMjXnms,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,"LPU Review 2026 | Lovely Professional University Reality, Placements, Fees &amp; Crowd Truth",LPUNEST Get 20% OFF on Application Form: Coupon Code: LPUUBS276 LPU ...,College Review Unfiltered,2026-04-21T15:06:16Z,2026,6520,127,17,PT22M10S,unknown,https://www.youtube.com/watch?v=G9hasMjXnms,19,Relevant
Kt5P24N5yPY,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,Lovely Professional University vs Chandigarh University ⋮ LPU vs CU Which is BEST for YOU ⁉,Choosing between LPU and Chandigarh University? Get the real deal with our honest reviews! We cover everything from ...,The Rankers Vision,2024-04-15T07:41:09Z,2024,39217,749,46,PT1M,unknown,https://www.youtube.com/watch?v=Kt5P24N5yPY,19,Relevant
ZKAiNpn_CVo,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2020|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-23T08:30:06Z,2023,227,11,13,PT16M41S,unknown,https://www.youtube.com/watch?v=ZKAiNpn_CVo,19,Relevant
9bTXUsrh2P0,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology PYQs 2018|PhD Entrance Exam  for Jamia Millia Islamia University,This video explains important MCQs on research methodology asked in previous year question papers of JMI PhD entrance exam ...,PhD Jobs and Admission,2023-01-11T21:34:55Z,2023,186,17,2,PT52M6S,unknown,https://www.youtube.com/watch?v=9bTXUsrh2P0,19,Relevant
7_CbYrnjqb0,SASTRA Deemed University,faculty_research,faculty,SASTRA Deemed University faculty,University Examination Evaluation System | Dhaksh for Faculty | SASTRA Deemed University ,We as faculty members to correct large numbers of answer scripts and then manually enter marks into institutional portals.,Dr. B. Senthilkumar,2026-03-11T07:10:31Z,2026,18,0,0,PT2M47S,unknown,https://www.youtube.com/watch?v=7_CbYrnjqb0,19,Relevant
